13/12/2023,2.294621,0,,13/08/2023,2.301538,41955.73553,,13/05/2023,2.286455,46249.7294
13/12/2023,2.311288,0,,13/08/2023,2.318204,42490.21858,,13/05/2023,2.303121,46772.02319
13/12/2023,2.327955,0,,13/08/2023,2.334871,43023.26652,,13/05/2023,2.319788,47292.7369
13/12/2023,2.344622,0,,13/08/2023,2.351538,43554.85217,,13/05/2023,2.336455,47811.8499
13/12/2023,2.361289,0,,13/08/2023,2.368205,44084.96667,,13/05/2023,2.353122,48329.34461
13/12/2023,2.377956,0,,13/08/2023,2.384871,44613.58903,,13/05/2023,2.369788,48845.20059
13/12/2023,2.394623,0,,13/08/2023,2.401538,45140.70438,,13/05/2023,2.386455,49359.40627
13/12/2023,2.411289,0,,13/08/2023,2.418205,45666.28884,,13/05/2023,2.403122,49871.94422
13/12/2023,2.427956,0,,13/08/2023,2.434872,46190.32465,,13/05/2023,2.419789,50382.79415
13/12/2023,2.444623,0,,13/08/2023,2.451539,46712.80007,,13/05/2023,2.436456,50891.93585
13/12/2023,2.46129,0,,13/08/2023,2.468206,47233.69739,,13/05/2023,2.453122,51399.35213
13/12/2023,2.477957,0,,13/08/2023,2.484872,47752.99597,,13/05/2023,2.469789,51905.02872
13/12/2023,2.494623,0,,13/08/2023,2.501539,48270.6753,,13/05/2023,2.486456,52408.94851
13/12/2023,2.51129,0,,13/08/2023,2.518206,48786.72082,,13/05/2023,2.503123,52911.09444
13/12/2023,2.527957,0,,13/08/2023,2.534873,49301.11212,,13/05/2023,2.519789,53411.45239
13/12/2023,2.544624,0,,13/08/2023,2.551539,49813.83476,,13/05/2023,2.536456,53910.00252
13/12/2023,2.561291,0,,13/08/2023,2.568206,50324.8743,,13/05/2023,2.553123,54406.7223
13/12/2023,2.577958,0,,13/08/2023,2.584873,50834.2105,,13/05/2023,2.56979,54901.60629
13/12/2023,2.594625,0,,13/08/2023,2.60154,51341.82322,,13/05/2023,2.586456,55394.63202
13/12/2023,2.611291,0,,13/08/2023,2.618207,51847.69821,,13/05/2023,2.603123,55885.78283
13/12/2023,2.627958,0,,13/08/2023,2.634873,52351.81835,,13/05/2023,2.61979,56375.04208
13/12/2023,2.644625,0,,13/08/2023,2.65154,52854.16656,,13/05/2023,2.636457,56862.39322
13/12/2023,2.661292,0,,13/08/2023,2.668207,53354.7287,,13/05/2023,2.653123,57347.81975
13/12/2023,2.677958,0,,13/08/2023,2.684873,53853.48496,,13/05/2023,2.66979,57831.30524
13/12/2023,2.694625,0,,13/08/2023,2.70154,54350.41845,,13/05/2023,2.686457,58312.82782
13/12/2023,2.711292,0,,13/08/2023,2.718207,54845.51235,,13/05/2023,2.703124,58792.38222
13/12/2023,2.727959,0,,13/08/2023,2.734874,55338.74991,,13/05/2023,2.71979,59269.94669
13/12/2023,2.744626,0,,13/08/2023,2.751541,55830.11443,,13/05/2023,2.736457,59745.49963
13/12/2023,2.761293,0,,13/08/2023,2.768207,56319.58927,,13/05/2023,2.753124,60219.03583
13/12/2023,2.77796,0,,13/08/2023,2.784874,56807.15231,,13/05/2023,2.769791,60690.53381
13/12/2023,2.794627,0,,13/08/2023,2.801541,57292.79821,,13/05/2023,2.786457,61159.97761
13/12/2023,2.811294,0,,13/08/2023,2.818208,57776.50492,,13/05/2023,2.803124,61627.35134
13/12/2023,2.82796,0,,13/08/2023,2.834874,58258.25608,,13/05/2023,2.819791,62092.63918
13/12/2023,2.844627,0,,13/08/2023,2.851541,58738.03539,,13/05/2023,2.836458,62555.82538
13/12/2023,2.861294,0,,13/08/2023,2.868208,59215.8266,,13/05/2023,2.853125,63016.89426
13/12/2023,2.877961,0,,13/08/2023,2.884875,59691.61355,,13/05/2023,2.869791,63475.82499
13/12/2023,2.894628,0,,13/08/2023,2.901541,60165.37471,,13/05/2023,2.886458,63932.61775
13/12/2023,2.911295,0,,13/08/2023,2.918208,60637.10491,,13/05/2023,2.903125,64387.24134
13/12/2023,2.927962,0,,13/08/2023,2.934875,61106.78273,,13/05/2023,2.919792,64839.68048
13/12/2023,2.944628,0,,13/08/2023,2.951542,61574.39228,,13/05/2023,2.936459,65289.93018
13/12/2023,2.961295,307.984209,,13/08/2023,2.968209,62039.91774,,13/05/2023,2.953125,65737.97003
13/12/2023,2.977962,896.20709,,13/08/2023,2.984875,62503.33805,,13/05/2023,2.969792,66183.77977
13/12/2023,2.994629,1484.396113,,13/08/2023,3.001542,62964.64814,,13/05/2023,2.986459,66627.35452
13/12/2023,3.011326,2073.614687,,13/08/2023,3.018209,63423.83232,,13/05/2023,3.003125,67068.67414
13/12/2023,3.027993,2661.679598,,13/08/2023,3.034876,63880.86454,,13/05/2023,3.019792,67507.72872
13/12/2023,3.04466,3249.657995,,13/08/2023,3.051542,64335.7346,,13/05/2023,3.036459,67944.49334
13/12/2023,3.061327,3837.526401,,13/08/2023,3.068209,64788.42193,,13/05/2023,3.053126,68378.95825
13/12/2023,3.077993,4425.268492,,13/08/2023,3.084876,65238.92157,,13/05/2023,3.069793,68811.10382
13/12/2023,3.09466,5012.857018,,13/08/2023,3.101543,65687.21308,,13/05/2023,3.086459,69240.93022
13/12/2023,3.111334,5600.533387,,13/08/2023,3.11821,66133.28129,,13/05/2023,3.103126,69668.40811
13/12/2023,3.128001,6187.763025,,13/08/2023,3.134876,66577.1111,,13/05/2023,3.119793,70093.52309
13/12/2023,3.144668,6774.782807,,13/08/2023,3.151543,67018.68245,,13/05/2023,3.13646,70516.27051
13/12/2023,3.161335,7361.569927,,13/08/2023,3.16821,67457.99551,,13/05/2023,3.153127,70936.63118
13/12/2023,3.178001,7948.111239,,13/08/2023,3.184876,67895.01531,,13/05/2023,3.169793,71354.59086
13/12/2023,3.194668,8534.387726,,13/08/2023,3.201543,68329.74209,,13/05/2023,3.18646,71770.13543
13/12/2023,3.211335,9120.371157,,13/08/2023,3.21821,68762.16106,,13/05/2023,3.203127,72183.2508
13/12/2023,3.228002,9706.045893,,13/08/2023,3.234877,69192.24769,,13/05/2023,3.219794,72593.92301
13/12/2023,3.244669,10291.39295,,13/08/2023,3.251544,69619.99239,,13/05/2023,3.23646,73002.13814
13/12/2023,3.261336,10876.39083,,13/08/2023,3.268211,70045.38067,,13/05/2023,3.253127,73407.88238
13/12/2023,3.278003,11461.02059,,13/08/2023,3.284878,70468.39814,,13/05/2023,3.269794,73811.1374
13/12/2023,3.294669,12045.2666,,13/08/2023,3.301674,70892.28482,,13/05/2023,3.286461,74211.90335
13/12/2023,3.311336,12629.10408,,13/08/2023,3.31834,71310.49912,,13/05/2023,3.303128,74610.15286
13/12/2023,3.328003,13212.51076,,13/08/2023,3.335007,71726.29979,,13/05/2023,3.319794,75005.87706
13/12/2023,3.34467,13795.46774,,13/08/2023,3.351674,72139.66803,,13/05/2023,3.336461,75399.06255
13/12/2023,3.361352,14378.49419,,13/08/2023,3.368345,72550.69779,,13/05/2023,3.353128,75789.69157
13/12/2023,3.378019,14960.49964,,13/08/2023,3.385011,72959.17288,,13/05/2023,3.369814,76178.22017
13/12/2023,3.394686,15542.00038,,13/08/2023,3.401678,73365.18318,,13/05/2023,3.386481,76563.70698
13/12/2023,3.411352,16122.97009,,13/08/2023,3.418345,73768.70563,,13/05/2023,3.403148,76946.60236
13/12/2023,3.428019,16703.39742,,13/08/2023,3.435182,74173.80745,,13/05/2023,3.419815,77326.889
13/12/2023,3.444686,17283.25939,,13/08/2023,3.451849,74572.29699,,13/05/2023,3.436481,77704.56705
13/12/2023,3.461352,17862.53306,,13/08/2023,3.468515,74968.26251,,13/05/2023,3.453148,78079.60644
13/12/2023,3.478019,18441.20877,,13/08/2023,3.485182,75361.69058,,13/05/2023,3.469815,78452.00738
13/12/2023,3.494686,19019.26029,,13/08/2023,3.501849,75752.56791,,13/05/2023,3.486482,78821.75298
13/12/2023,3.511353,19596.66972,,13/08/2023,3.518516,76140.88568,,13/05/2023,3.503149,79188.82653
13/12/2023,3.52802,20173.41421,,13/08/2023,3.535183,76526.62187,,13/05/2023,3.519815,79553.224
13/12/2023,3.544687,20749.47588,,13/08/2023,3.55185,76909.76787,,13/05/2023,3.536482,79914.92886
13/12/2023,3.561354,21324.83195,,13/08/2023,3.568516,77290.31073,,13/05/2023,3.553149,80273.92884
13/12/2023,3.578021,21899.46952,,13/08/2023,3.585183,77668.23755,,13/05/2023,3.569816,80630.21182
13/12/2023,3.594687,22473.3593,,13/08/2023,3.60185,78043.53984,,13/05/2023,3.586482,80983.76571
13/12/2023,3.611402,23048.13525,,13/08/2023,3.618517,78416.19629,,13/05/2023,3.603149,81334.57857
13/12/2023,3.628069,23620.48535,,13/08/2023,3.635184,78786.1986,,13/05/2023,3.619816,81682.63851
13/12/2023,3.644735,24192.0327,,13/08/2023,3.65185,79153.53426,,13/05/2023,3.636483,82027.93376
13/12/2023,3.661402,24762.76777,,13/08/2023,3.668517,79518.19082,,13/05/2023,3.65315,82370.45262
13/12/2023,3.678069,25332.66631,,13/08/2023,3.685184,79880.15594,,13/05/2023,3.669816,82710.18351
13/12/2023,3.694736,25901.70253,,13/08/2023,3.701851,80239.41737,,13/05/2023,3.686483,83047.11492
13/12/2023,3.711403,26469.8653,,13/08/2023,3.718518,80595.96296,,13/05/2023,3.70315,83381.23545
13/12/2023,3.72807,27037.13215,,13/08/2023,3.735185,80949.78466,,13/05/2023,3.719817,83712.53379
13/12/2023,3.744737,27603.48063,,13/08/2023,3.751852,81300.86241,,13/05/2023,3.736484,84040.99873
13/12/2023,3.761403,28168.89158,,13/08/2023,3.768518,81649.18839,,13/05/2023,3.75315,84366.61916
13/12/2023,3.77807,28733.35235,,13/08/2023,3.785185,81994.74686,,13/05/2023,3.769817,84689.38404
13/12/2023,3.794737,29296.83736,,13/08/2023,3.801852,82337.53795,,13/05/2023,3.786484,85009.28246
13/12/2023,3.811404,29859.34043,,13/08/2023,3.818519,82677.53824,,13/05/2023,3.803151,85326.30719
13/12/2023,3.828071,30420.83604,,13/08/2023,3.835185,83014.74016,,13/05/2023,3.819818,85640.43669
13/12/2023,3.844738,30981.29556,,13/08/2023,3.851852,83349.13229,,13/05/2023,3.836484,85951.67114
13/12/2023,3.861404,31540.70326,,13/08/2023,3.868519,83680.70333,,13/05/2023,3.853151,86259.99639
13/12/2023,3.878071,32099.04659,,13/08/2023,3.885186,84009.44204,,13/05/2023,3.869818,86565.40203
